happensAt(3578, 0).
happensAt(36964, 1).
happensAt(26037, 2).
happensAt(58219, 3).
happensAt(42608, 4).
happensAt(16291, 5).
happensAt(51868, 6).
happensAt(5514, 7).
happensAt(38994, 8).
happensAt(19137, 9).
happensAt(3280, 10).
happensAt(44344, 11).
happensAt(19374, 12).
happensAt(45432, 13).
happensAt(17717, 14).
happensAt(10418, 15).
happensAt(55192, 16).
happensAt(8005, 17).
happensAt(11958, 18).
happensAt(4568, 19).
happensAt(31462, 20).
happensAt(48177, 21).
happensAt(22064, 22).
happensAt(24782, 23).
happensAt(72, 24).
happensAt(42663, 25).
happensAt(36682, 26).
happensAt(55466, 27).
happensAt(7100, 28).
happensAt(57767, 29).
happensAt(41777, 30).
happensAt(38844, 31).
happensAt(48867, 32).
happensAt(57801, 33).
happensAt(31823, 34).
happensAt(20715, 35).
happensAt(41528, 36).
happensAt(12923, 37).
happensAt(45495, 38).
happensAt(2156, 39).
happensAt(39277, 40).
happensAt(39331, 41).
happensAt(24051, 42).
happensAt(26080, 43).
happensAt(45723, 44).
happensAt(245, 45).
happensAt(47125, 46).
happensAt(42380, 47).
happensAt(48271, 48).
happensAt(33629, 49).
happensAt(48222, 50).
happensAt(32395, 51).
happensAt(14652, 52).
happensAt(33777, 53).
happensAt(57040, 54).
happensAt(34465, 55).
happensAt(21237, 56).
happensAt(32885, 57).
happensAt(12302, 58).
happensAt(38503, 59).
happensAt(15910, 60).
happensAt(54994, 61).
happensAt(47395, 62).
happensAt(791, 63).
happensAt(18071, 64).
happensAt(3948, 65).
happensAt(8579, 66).
happensAt(15591, 67).
happensAt(40335, 68).
happensAt(28641, 69).
happensAt(15327, 70).
happensAt(51633, 71).
happensAt(42944, 72).
happensAt(59394, 73).
happensAt(51390, 74).
happensAt(57275, 75).
happensAt(34875, 76).
happensAt(25282, 77).
happensAt(31267, 78).
happensAt(14589, 79).
happensAt(19626, 80).
happensAt(428, 81).
happensAt(38414, 82).
happensAt(7656, 83).
happensAt(49649, 84).
happensAt(39765, 85).
happensAt(5137, 86).
happensAt(11918, 87).
happensAt(44119, 88).
happensAt(36672, 89).
happensAt(54044, 90).
happensAt(56666, 91).
