happensAt(44862, 0).
happensAt(2339, 1).
happensAt(13223, 2).
happensAt(21401, 3).
happensAt(9362, 4).
happensAt(24313, 5).
happensAt(41817, 6).
happensAt(41272, 7).
happensAt(53599, 8).
happensAt(5536, 9).
happensAt(16782, 10).
happensAt(190, 11).
happensAt(35904, 12).
happensAt(9464, 13).
happensAt(57659, 14).
happensAt(30959, 15).
happensAt(10694, 16).
happensAt(3817, 17).
happensAt(50873, 18).
happensAt(25548, 19).
happensAt(48753, 20).
happensAt(25668, 21).
happensAt(2474, 22).
happensAt(16969, 23).
happensAt(58691, 24).
happensAt(26371, 25).
happensAt(48235, 26).
happensAt(32655, 27).
happensAt(46094, 28).
happensAt(26282, 29).
happensAt(37276, 30).
happensAt(33780, 31).
happensAt(3841, 32).
happensAt(27530, 33).
happensAt(56725, 34).
happensAt(51107, 35).
happensAt(31884, 36).
happensAt(44100, 37).
happensAt(32841, 38).
happensAt(28978, 39).
happensAt(54043, 40).
happensAt(13957, 41).
happensAt(4037, 42).
happensAt(15749, 43).
happensAt(23742, 44).
happensAt(22493, 45).
happensAt(14294, 46).
happensAt(48518, 47).
happensAt(27699, 48).
happensAt(11878, 49).
happensAt(28817, 50).
happensAt(53490, 51).
happensAt(11126, 52).
happensAt(23853, 53).
happensAt(51606, 54).
happensAt(59909, 55).
happensAt(13413, 56).
happensAt(39330, 57).
happensAt(47214, 58).
happensAt(41606, 59).
happensAt(13769, 60).
happensAt(2253, 61).
happensAt(52154, 62).
happensAt(19810, 63).
happensAt(33037, 64).
happensAt(43876, 65).
happensAt(42722, 66).
happensAt(59712, 67).
happensAt(21885, 68).
happensAt(1149, 69).
happensAt(15026, 70).
happensAt(15059, 71).
happensAt(45099, 72).
happensAt(6324, 73).
happensAt(16263, 74).
happensAt(54745, 75).
happensAt(33215, 76).
happensAt(14249, 77).
happensAt(26704, 78).
happensAt(19196, 79).
happensAt(9564, 80).
happensAt(34302, 81).
happensAt(17766, 82).
happensAt(46693, 83).
happensAt(53925, 84).
happensAt(21872, 85).
happensAt(11101, 86).
happensAt(36589, 87).
happensAt(33313, 88).
happensAt(36115, 89).
happensAt(50144, 90).
happensAt(40384, 91).
happensAt(17277, 92).
happensAt(22492, 93).
happensAt(58676, 94).
happensAt(29800, 95).
happensAt(57827, 96).
happensAt(43131, 97).
happensAt(55081, 98).
happensAt(37473, 99).
happensAt(2425, 100).
happensAt(30768, 101).
happensAt(36958, 102).
happensAt(56721, 103).
happensAt(26397, 104).
happensAt(47532, 105).
happensAt(59747, 106).
happensAt(29008, 107).
happensAt(31466, 108).
happensAt(9224, 109).
happensAt(4496, 110).
happensAt(59402, 111).
happensAt(15403, 112).
happensAt(15786, 113).
happensAt(12334, 114).
happensAt(32711, 115).
happensAt(47773, 116).
