happensAt(916, 0).
happensAt(5150, 1).
happensAt(26627, 2).
happensAt(35512, 3).
happensAt(24019, 4).
happensAt(22492, 5).
happensAt(40915, 6).
happensAt(51084, 7).
happensAt(22052, 8).
happensAt(5984, 9).
happensAt(34935, 10).
happensAt(11784, 11).
happensAt(52398, 12).
happensAt(20980, 13).
happensAt(21512, 14).
happensAt(38214, 15).
happensAt(47242, 16).
happensAt(54430, 17).
happensAt(9097, 18).
happensAt(24300, 19).
happensAt(47878, 20).
happensAt(32275, 21).
happensAt(35714, 22).
happensAt(2186, 23).
happensAt(39568, 24).
happensAt(48898, 25).
happensAt(32203, 26).
happensAt(38277, 27).
happensAt(15844, 28).
happensAt(23315, 29).
happensAt(53908, 30).
happensAt(43149, 31).
happensAt(6316, 32).
happensAt(34261, 33).
happensAt(21014, 34).
happensAt(41999, 35).
happensAt(19360, 36).
happensAt(30096, 37).
happensAt(18595, 38).
happensAt(44671, 39).
happensAt(10876, 40).
happensAt(36325, 41).
happensAt(42944, 42).
happensAt(28962, 43).
happensAt(34082, 44).
happensAt(8104, 45).
happensAt(37930, 46).
happensAt(23384, 47).
happensAt(55527, 48).
happensAt(18567, 49).
happensAt(51806, 50).
happensAt(38764, 51).
happensAt(35056, 52).
happensAt(6069, 53).
happensAt(957, 54).
happensAt(26133, 55).
happensAt(26210, 56).
happensAt(32199, 57).
happensAt(24655, 58).
happensAt(29420, 59).
happensAt(15228, 60).
happensAt(15984, 61).
happensAt(51354, 62).
happensAt(58453, 63).
happensAt(14593, 64).
happensAt(47130, 65).
happensAt(42509, 66).
happensAt(20926, 67).
happensAt(18809, 68).
happensAt(45843, 69).
happensAt(8273, 70).
happensAt(25834, 71).
happensAt(2623, 72).
happensAt(38571, 73).
happensAt(41904, 74).
happensAt(14910, 75).
happensAt(18731, 76).
happensAt(32046, 77).
happensAt(15964, 78).
happensAt(51994, 79).
happensAt(28414, 80).
happensAt(12384, 81).
happensAt(31483, 82).
happensAt(31078, 83).
happensAt(31596, 84).
happensAt(36291, 85).
happensAt(40212, 86).
happensAt(1654, 87).
