happensAt(27985, 0).
happensAt(16988, 1).
happensAt(47915, 2).
happensAt(18279, 3).
happensAt(15892, 4).
happensAt(7186, 5).
happensAt(17202, 6).
happensAt(36288, 7).
happensAt(5443, 8).
happensAt(30046, 9).
happensAt(11225, 10).
happensAt(55417, 11).
happensAt(27736, 12).
happensAt(50735, 13).
happensAt(14397, 14).
happensAt(4623, 15).
happensAt(37697, 16).
happensAt(50571, 17).
happensAt(58383, 18).
happensAt(10291, 19).
happensAt(59628, 20).
happensAt(53429, 21).
happensAt(32911, 22).
happensAt(996, 23).
happensAt(46863, 24).
happensAt(22479, 25).
happensAt(22723, 26).
happensAt(55681, 27).
happensAt(36094, 28).
happensAt(44866, 29).
happensAt(7722, 30).
happensAt(24444, 31).
happensAt(42771, 32).
happensAt(41707, 33).
happensAt(2732, 34).
happensAt(35882, 35).
happensAt(1121, 36).
happensAt(51981, 37).
happensAt(6852, 38).
happensAt(46757, 39).
happensAt(15286, 40).
happensAt(52462, 41).
happensAt(2231, 42).
happensAt(22803, 43).
happensAt(10726, 44).
happensAt(39639, 45).
happensAt(29870, 46).
happensAt(53828, 47).
happensAt(30016, 48).
happensAt(59133, 49).
happensAt(10404, 50).
happensAt(6735, 51).
happensAt(34723, 52).
happensAt(19423, 53).
happensAt(22459, 54).
happensAt(18399, 55).
happensAt(40561, 56).
happensAt(21389, 57).
happensAt(34297, 58).
happensAt(18809, 59).
happensAt(6364, 60).
happensAt(11899, 61).
happensAt(42415, 62).
happensAt(23230, 63).
happensAt(55863, 64).
happensAt(13845, 65).
happensAt(57344, 66).
happensAt(34046, 67).
happensAt(58687, 68).
happensAt(9536, 69).
happensAt(36923, 70).
happensAt(44316, 71).
happensAt(34301, 72).
happensAt(14346, 73).
happensAt(42280, 74).
happensAt(4440, 75).
happensAt(22808, 76).
happensAt(27875, 77).
happensAt(26166, 78).
happensAt(58701, 79).
happensAt(5194, 80).
happensAt(46822, 81).
happensAt(30592, 82).
happensAt(52481, 83).
happensAt(11981, 84).
happensAt(1521, 85).
happensAt(7803, 86).
happensAt(19494, 87).
happensAt(23722, 88).
happensAt(34863, 89).
happensAt(39669, 90).
happensAt(28440, 91).
happensAt(43025, 92).
happensAt(41787, 93).
happensAt(46122, 94).
happensAt(38958, 95).
happensAt(48055, 96).
happensAt(35314, 97).
happensAt(31834, 98).
happensAt(12943, 99).
happensAt(20080, 100).
happensAt(50161, 101).
happensAt(9491, 102).
happensAt(3305, 103).
happensAt(29562, 104).
happensAt(41886, 105).
happensAt(18175, 106).
happensAt(45753, 107).
happensAt(34573, 108).
happensAt(13739, 109).
happensAt(30889, 110).
happensAt(21903, 111).
happensAt(15769, 112).
happensAt(23337, 113).
happensAt(17533, 114).
happensAt(50938, 115).
happensAt(22266, 116).
happensAt(46435, 117).
happensAt(4197, 118).
happensAt(46795, 119).
happensAt(46530, 120).
happensAt(45488, 121).
happensAt(26479, 122).
happensAt(24175, 123).
happensAt(27916, 124).
