happensAt(7265, 0).
happensAt(23538, 1).
happensAt(56395, 2).
happensAt(17193, 3).
happensAt(48479, 4).
happensAt(15814, 5).
happensAt(46548, 6).
happensAt(36689, 7).
happensAt(39126, 8).
happensAt(48961, 9).
happensAt(17100, 10).
happensAt(49358, 11).
happensAt(36525, 12).
happensAt(5824, 13).
happensAt(4320, 14).
happensAt(10900, 15).
happensAt(15621, 16).
happensAt(20445, 17).
happensAt(42819, 18).
happensAt(16827, 19).
happensAt(2072, 20).
happensAt(37812, 21).
happensAt(41555, 22).
happensAt(15672, 23).
happensAt(54478, 24).
happensAt(11627, 25).
happensAt(51647, 26).
happensAt(15257, 27).
happensAt(42487, 28).
happensAt(26783, 29).
happensAt(27277, 30).
happensAt(29136, 31).
happensAt(512, 32).
happensAt(21009, 33).
happensAt(32419, 34).
happensAt(24690, 35).
happensAt(52564, 36).
happensAt(29459, 37).
happensAt(33480, 38).
happensAt(45345, 39).
happensAt(32205, 40).
happensAt(20274, 41).
happensAt(51670, 42).
happensAt(54364, 43).
happensAt(29405, 44).
happensAt(12376, 45).
happensAt(42935, 46).
happensAt(8214, 47).
happensAt(29134, 48).
happensAt(27848, 49).
happensAt(23331, 50).
happensAt(55133, 51).
happensAt(20466, 52).
happensAt(32838, 53).
happensAt(33506, 54).
happensAt(45024, 55).
happensAt(51049, 56).
happensAt(57520, 57).
happensAt(58167, 58).
happensAt(27895, 59).
happensAt(54274, 60).
happensAt(23895, 61).
happensAt(43027, 62).
happensAt(14952, 63).
happensAt(39423, 64).
happensAt(22714, 65).
happensAt(23264, 66).
happensAt(22582, 67).
happensAt(59007, 68).
happensAt(46483, 69).
happensAt(6788, 70).
happensAt(28409, 71).
happensAt(48641, 72).
happensAt(32963, 73).
happensAt(43060, 74).
happensAt(50106, 75).
happensAt(46634, 76).
happensAt(51139, 77).
happensAt(52758, 78).
happensAt(54128, 79).
happensAt(42270, 80).
happensAt(11923, 81).
happensAt(4399, 82).
happensAt(36480, 83).
happensAt(53312, 84).
happensAt(34662, 85).
happensAt(19597, 86).
happensAt(17750, 87).
happensAt(49926, 88).
happensAt(5916, 89).
happensAt(4820, 90).
happensAt(31643, 91).
happensAt(22117, 92).
happensAt(27571, 93).
happensAt(8774, 94).
happensAt(2683, 95).
happensAt(11999, 96).
happensAt(42313, 97).
happensAt(59115, 98).
happensAt(45343, 99).
happensAt(56715, 100).
happensAt(39374, 101).
happensAt(31476, 102).
happensAt(8213, 103).
