happensAt(19219, 0).
happensAt(34943, 1).
happensAt(45701, 2).
happensAt(14093, 3).
happensAt(54340, 4).
happensAt(27097, 5).
happensAt(58973, 6).
happensAt(35521, 7).
happensAt(37697, 8).
happensAt(11942, 9).
happensAt(50823, 10).
happensAt(25831, 11).
happensAt(6383, 12).
happensAt(57602, 13).
happensAt(1669, 14).
happensAt(53458, 15).
happensAt(25638, 16).
happensAt(42981, 17).
happensAt(16204, 18).
happensAt(33750, 19).
happensAt(38519, 20).
happensAt(25408, 21).
happensAt(40980, 22).
happensAt(8810, 23).
happensAt(50359, 24).
happensAt(42393, 25).
happensAt(37381, 26).
happensAt(42924, 27).
happensAt(35966, 28).
happensAt(42039, 29).
happensAt(567, 30).
happensAt(31666, 31).
happensAt(40903, 32).
happensAt(20753, 33).
happensAt(12750, 34).
happensAt(19287, 35).
happensAt(27044, 36).
happensAt(23057, 37).
happensAt(27296, 38).
happensAt(23493, 39).
happensAt(49904, 40).
happensAt(2685, 41).
happensAt(1214, 42).
happensAt(11095, 43).
happensAt(3950, 44).
happensAt(10897, 45).
happensAt(8110, 46).
happensAt(7317, 47).
happensAt(55634, 48).
happensAt(21123, 49).
happensAt(57991, 50).
happensAt(39501, 51).
happensAt(30780, 52).
happensAt(39356, 53).
happensAt(59047, 54).
happensAt(37109, 55).
happensAt(362, 56).
happensAt(18953, 57).
happensAt(40318, 58).
happensAt(5296, 59).
happensAt(189, 60).
happensAt(35494, 61).
happensAt(45716, 62).
happensAt(8727, 63).
happensAt(8052, 64).
happensAt(53098, 65).
happensAt(12896, 66).
happensAt(37619, 67).
happensAt(24147, 68).
happensAt(15817, 69).
happensAt(5412, 70).
happensAt(47693, 71).
happensAt(32769, 72).
happensAt(28044, 73).
happensAt(26138, 74).
happensAt(3190, 75).
happensAt(57478, 76).
happensAt(8686, 77).
happensAt(43463, 78).
happensAt(8403, 79).
happensAt(12812, 80).
happensAt(47782, 81).
happensAt(412, 82).
happensAt(39654, 83).
happensAt(33354, 84).
happensAt(11199, 85).
happensAt(22458, 86).
happensAt(13251, 87).
happensAt(17996, 88).
happensAt(50472, 89).
happensAt(50445, 90).
happensAt(40104, 91).
happensAt(32142, 92).
happensAt(28691, 93).
happensAt(2974, 94).
happensAt(19474, 95).
happensAt(40166, 96).
happensAt(40542, 97).
happensAt(29443, 98).
happensAt(20798, 99).
happensAt(46416, 100).
happensAt(57310, 101).
happensAt(49738, 102).
happensAt(58200, 103).
happensAt(20556, 104).
happensAt(27881, 105).
happensAt(18969, 106).
happensAt(38619, 107).
