happensAt(40244, 0).
happensAt(21840, 1).
happensAt(55985, 2).
happensAt(40403, 3).
happensAt(43789, 4).
happensAt(4711, 5).
happensAt(46383, 6).
happensAt(54693, 7).
happensAt(71, 8).
happensAt(48874, 9).
happensAt(11732, 10).
happensAt(38920, 11).
happensAt(11502, 12).
happensAt(48659, 13).
happensAt(17860, 14).
happensAt(56559, 15).
happensAt(40041, 16).
happensAt(53518, 17).
happensAt(34150, 18).
happensAt(20371, 19).
happensAt(38738, 20).
happensAt(14412, 21).
happensAt(12680, 22).
happensAt(43232, 23).
happensAt(13790, 24).
happensAt(44029, 25).
happensAt(52785, 26).
happensAt(7455, 27).
happensAt(49105, 28).
happensAt(40461, 29).
happensAt(36304, 30).
happensAt(4797, 31).
happensAt(15638, 32).
happensAt(43932, 33).
happensAt(42399, 34).
happensAt(46244, 35).
happensAt(43801, 36).
happensAt(39374, 37).
happensAt(48423, 38).
happensAt(55765, 39).
happensAt(1672, 40).
happensAt(29146, 41).
happensAt(39019, 42).
happensAt(50203, 43).
happensAt(51547, 44).
happensAt(48077, 45).
happensAt(1281, 46).
happensAt(43863, 47).
happensAt(59893, 48).
happensAt(40625, 49).
happensAt(5390, 50).
happensAt(23509, 51).
happensAt(44207, 52).
happensAt(4523, 53).
happensAt(1734, 54).
happensAt(44335, 55).
happensAt(42414, 56).
happensAt(56018, 57).
happensAt(14877, 58).
happensAt(59380, 59).
happensAt(53774, 60).
happensAt(38023, 61).
happensAt(18298, 62).
happensAt(58273, 63).
happensAt(57552, 64).
happensAt(12830, 65).
happensAt(19525, 66).
happensAt(32172, 67).
happensAt(59106, 68).
happensAt(7419, 69).
happensAt(52166, 70).
happensAt(28713, 71).
happensAt(32970, 72).
happensAt(45733, 73).
happensAt(25444, 74).
happensAt(50557, 75).
happensAt(46056, 76).
happensAt(21145, 77).
happensAt(59807, 78).
happensAt(25682, 79).
happensAt(16908, 80).
happensAt(59491, 81).
happensAt(36479, 82).
happensAt(54191, 83).
happensAt(23967, 84).
happensAt(20790, 85).
happensAt(27278, 86).
happensAt(45845, 87).
happensAt(8423, 88).
happensAt(44541, 89).
happensAt(44255, 90).
happensAt(33826, 91).
happensAt(31996, 92).
happensAt(33246, 93).
happensAt(30403, 94).
happensAt(37587, 95).
happensAt(14025, 96).
happensAt(12649, 97).
happensAt(47293, 98).
happensAt(4614, 99).
happensAt(43832, 100).
happensAt(8937, 101).
happensAt(42515, 102).
happensAt(24648, 103).
happensAt(49198, 104).
happensAt(21150, 105).
happensAt(5388, 106).
happensAt(17412, 107).
happensAt(22897, 108).
happensAt(54541, 109).
happensAt(1380, 110).
happensAt(30427, 111).
happensAt(24622, 112).
happensAt(50567, 113).
happensAt(503, 114).
happensAt(8419, 115).
happensAt(1607, 116).
happensAt(3624, 117).
happensAt(46892, 118).
happensAt(26324, 119).
happensAt(38735, 120).
happensAt(35162, 121).
happensAt(46228, 122).
happensAt(36515, 123).
happensAt(9075, 124).
happensAt(18670, 125).
happensAt(19551, 126).
happensAt(24593, 127).
happensAt(46240, 128).
happensAt(4560, 129).
happensAt(950, 130).
happensAt(38796, 131).
happensAt(21232, 132).
happensAt(27275, 133).
happensAt(18832, 134).
happensAt(29506, 135).
happensAt(18274, 136).
happensAt(46390, 137).
happensAt(31997, 138).
happensAt(9571, 139).
happensAt(58581, 140).
happensAt(3711, 141).
happensAt(20206, 142).
happensAt(11828, 143).
happensAt(52794, 144).
happensAt(2994, 145).
happensAt(24910, 146).
happensAt(6887, 147).
happensAt(13520, 148).
happensAt(51828, 149).
happensAt(52088, 150).
happensAt(34371, 151).
happensAt(39277, 152).
happensAt(2629, 153).
happensAt(7367, 154).
happensAt(56894, 155).
happensAt(25893, 156).
happensAt(37519, 157).
happensAt(39188, 158).
happensAt(48193, 159).
happensAt(51267, 160).
happensAt(18952, 161).
happensAt(42082, 162).
happensAt(39158, 163).
happensAt(18669, 164).
happensAt(48699, 165).
happensAt(31675, 166).
happensAt(30245, 167).
happensAt(15787, 168).
happensAt(23813, 169).
happensAt(7936, 170).
happensAt(54102, 171).
happensAt(15525, 172).
happensAt(51387, 173).
happensAt(37015, 174).
happensAt(4893, 175).
happensAt(29429, 176).
happensAt(12213, 177).
happensAt(4682, 178).
happensAt(1158, 179).
happensAt(55459, 180).
happensAt(34894, 181).
happensAt(2390, 182).
happensAt(42694, 183).
happensAt(39488, 184).
happensAt(23350, 185).
happensAt(31688, 186).
happensAt(35666, 187).
happensAt(11611, 188).
happensAt(14855, 189).
happensAt(56525, 190).
happensAt(43029, 191).
happensAt(27236, 192).
happensAt(51613, 193).
happensAt(53462, 194).
happensAt(9647, 195).
happensAt(22161, 196).
happensAt(2068, 197).
happensAt(33170, 198).
happensAt(57202, 199).
happensAt(11187, 200).
happensAt(47260, 201).
happensAt(33051, 202).
happensAt(10861, 203).
happensAt(49861, 204).
happensAt(30716, 205).
happensAt(17190, 206).
happensAt(20194, 207).
happensAt(3495, 208).
happensAt(458, 209).
happensAt(5892, 210).
happensAt(57313, 211).
happensAt(53038, 212).
happensAt(54074, 213).
happensAt(33373, 214).
happensAt(47994, 215).
happensAt(23846, 216).
happensAt(52421, 217).
happensAt(54495, 218).
happensAt(28256, 219).
happensAt(41617, 220).
happensAt(50913, 221).
happensAt(3636, 222).
happensAt(41501, 223).
happensAt(4835, 224).
happensAt(17755, 225).
happensAt(27517, 226).
happensAt(29219, 227).
happensAt(55157, 228).
happensAt(45944, 229).
happensAt(1215, 230).
happensAt(34862, 231).
happensAt(46014, 232).
happensAt(27199, 233).
happensAt(38474, 234).
happensAt(45976, 235).
happensAt(56953, 236).
happensAt(37978, 237).
happensAt(35179, 238).
happensAt(2706, 239).
happensAt(10463, 240).
happensAt(5993, 241).
happensAt(4379, 242).
happensAt(59858, 243).
happensAt(29371, 244).
happensAt(31223, 245).
happensAt(33845, 246).
happensAt(37361, 247).
happensAt(44263, 248).
happensAt(5491, 249).
happensAt(19231, 250).
happensAt(17199, 251).
happensAt(15600, 252).
happensAt(5487, 253).
happensAt(55253, 254).
happensAt(24485, 255).
happensAt(54577, 256).
happensAt(35044, 257).
happensAt(55059, 258).
happensAt(58788, 259).
happensAt(48664, 260).
happensAt(30056, 261).
happensAt(26247, 262).
happensAt(57662, 263).
happensAt(17186, 264).
happensAt(47430, 265).
happensAt(55231, 266).
happensAt(46012, 267).
happensAt(53057, 268).
happensAt(4823, 269).
happensAt(58933, 270).
happensAt(614, 271).
happensAt(50024, 272).
happensAt(40811, 273).
happensAt(29864, 274).
happensAt(8782, 275).
happensAt(35962, 276).
happensAt(40169, 277).
happensAt(1124, 278).
happensAt(35978, 279).
happensAt(33605, 280).
happensAt(58400, 281).
happensAt(31639, 282).
happensAt(48135, 283).
happensAt(47163, 284).
happensAt(9911, 285).
happensAt(3697, 286).
happensAt(1287, 287).
happensAt(25191, 288).
happensAt(21045, 289).
happensAt(36386, 290).
happensAt(22241, 291).
happensAt(49259, 292).
happensAt(2959, 293).
happensAt(22405, 294).
happensAt(25370, 295).
happensAt(59959, 296).
happensAt(32891, 297).
happensAt(16827, 298).
happensAt(10396, 299).
happensAt(18171, 300).
happensAt(56514, 301).
happensAt(26405, 302).
happensAt(56841, 303).
happensAt(35694, 304).
happensAt(1174, 305).
happensAt(38514, 306).
happensAt(54740, 307).
happensAt(24642, 308).
happensAt(53827, 309).
happensAt(45391, 310).
happensAt(12618, 311).
happensAt(39565, 312).
happensAt(53478, 313).
happensAt(30291, 314).
happensAt(47343, 315).
happensAt(29004, 316).
happensAt(51598, 317).
happensAt(51145, 318).
happensAt(25663, 319).
happensAt(27277, 320).
happensAt(26311, 321).
happensAt(9770, 322).
happensAt(10718, 323).
happensAt(39920, 324).
happensAt(52501, 325).
happensAt(59556, 326).
happensAt(16884, 327).
happensAt(34925, 328).
happensAt(53994, 329).
happensAt(59908, 330).
happensAt(57745, 331).
happensAt(15077, 332).
happensAt(24194, 333).
happensAt(42091, 334).
happensAt(44984, 335).
happensAt(55421, 336).
happensAt(26018, 337).
happensAt(32491, 338).
happensAt(53271, 339).
happensAt(56969, 340).
happensAt(15083, 341).
happensAt(9415, 342).
happensAt(25204, 343).
happensAt(37190, 344).
happensAt(33295, 345).
happensAt(48614, 346).
happensAt(58655, 347).
happensAt(29708, 348).
happensAt(6157, 349).
happensAt(52624, 350).
happensAt(17344, 351).
happensAt(39638, 352).
happensAt(20939, 353).
happensAt(36619, 354).
happensAt(5604, 355).
happensAt(24083, 356).
happensAt(30764, 357).
happensAt(45898, 358).
happensAt(20808, 359).
happensAt(20244, 360).
happensAt(50040, 361).
happensAt(41081, 362).
happensAt(14131, 363).
happensAt(11019, 364).
happensAt(799, 365).
happensAt(42873, 366).
happensAt(13898, 367).
