happensAt(35016, 0).
happensAt(1672, 1).
happensAt(56017, 2).
happensAt(58581, 3).
happensAt(54181, 4).
happensAt(29539, 5).
happensAt(17572, 6).
happensAt(18566, 7).
happensAt(41250, 8).
happensAt(5728, 9).
happensAt(23767, 10).
happensAt(19771, 11).
happensAt(17781, 12).
happensAt(57254, 13).
happensAt(31352, 14).
happensAt(43929, 15).
happensAt(41501, 16).
happensAt(49111, 17).
happensAt(6542, 18).
happensAt(33411, 19).
happensAt(37052, 20).
happensAt(70, 21).
happensAt(7099, 22).
happensAt(33930, 23).
happensAt(17809, 24).
happensAt(25800, 25).
happensAt(49979, 26).
happensAt(31963, 27).
happensAt(57499, 28).
happensAt(15881, 29).
happensAt(32642, 30).
happensAt(33002, 31).
happensAt(22012, 32).
happensAt(48760, 33).
happensAt(16557, 34).
happensAt(37029, 35).
happensAt(17110, 36).
happensAt(25302, 37).
happensAt(50093, 38).
happensAt(34047, 39).
happensAt(58243, 40).
happensAt(1021, 41).
happensAt(23765, 42).
happensAt(28067, 43).
happensAt(28638, 44).
happensAt(52329, 45).
happensAt(891, 46).
happensAt(44555, 47).
happensAt(51401, 48).
happensAt(23563, 49).
happensAt(21941, 50).
happensAt(31996, 51).
happensAt(5754, 52).
happensAt(36952, 53).
happensAt(25956, 54).
happensAt(9103, 55).
happensAt(46770, 56).
happensAt(3208, 57).
happensAt(375, 58).
happensAt(15878, 59).
happensAt(10302, 60).
happensAt(27757, 61).
happensAt(1967, 62).
happensAt(12065, 63).
happensAt(58985, 64).
happensAt(9752, 65).
happensAt(11801, 66).
happensAt(49251, 67).
happensAt(52154, 68).
happensAt(17274, 69).
happensAt(22678, 70).
happensAt(43851, 71).
happensAt(7921, 72).
happensAt(30177, 73).
happensAt(31685, 74).
happensAt(26317, 75).
happensAt(34939, 76).
happensAt(6465, 77).
happensAt(48064, 78).
happensAt(3999, 79).
happensAt(27728, 80).
happensAt(47354, 81).
happensAt(30738, 82).
happensAt(3667, 83).
happensAt(1832, 84).
happensAt(50253, 85).
happensAt(59619, 86).
happensAt(57366, 87).
happensAt(49186, 88).
happensAt(41826, 89).
happensAt(4133, 90).
happensAt(17064, 91).
happensAt(261, 92).
happensAt(33214, 93).
happensAt(27605, 94).
happensAt(3060, 95).
happensAt(19569, 96).
happensAt(38120, 97).
happensAt(56873, 98).
happensAt(11233, 99).
happensAt(20992, 100).
happensAt(58346, 101).
happensAt(15243, 102).
happensAt(44196, 103).
happensAt(43594, 104).
happensAt(34723, 105).
happensAt(33063, 106).
happensAt(50504, 107).
happensAt(30216, 108).
happensAt(37901, 109).
happensAt(8924, 110).
happensAt(10330, 111).
happensAt(50314, 112).
happensAt(12216, 113).
happensAt(6142, 114).
happensAt(633, 115).
happensAt(19677, 116).
happensAt(19250, 117).
happensAt(8887, 118).
happensAt(21818, 119).
happensAt(26092, 120).
happensAt(52698, 121).
happensAt(14639, 122).
happensAt(7403, 123).
happensAt(11333, 124).
happensAt(22133, 125).
happensAt(47057, 126).
happensAt(11136, 127).
happensAt(11460, 128).
happensAt(13738, 129).
happensAt(27604, 130).
happensAt(2313, 131).
happensAt(52949, 132).
happensAt(54092, 133).
happensAt(201, 134).
happensAt(18695, 135).
happensAt(28630, 136).
happensAt(45937, 137).
happensAt(16375, 138).
happensAt(24947, 139).
happensAt(43603, 140).
happensAt(52608, 141).
happensAt(18565, 142).
happensAt(25326, 143).
happensAt(26373, 144).
happensAt(33413, 145).
happensAt(6020, 146).
happensAt(14509, 147).
happensAt(15847, 148).
happensAt(55981, 149).
happensAt(4206, 150).
happensAt(59179, 151).
happensAt(10228, 152).
happensAt(56972, 153).
happensAt(53837, 154).
happensAt(31754, 155).
happensAt(37826, 156).
happensAt(20883, 157).
happensAt(1518, 158).
happensAt(45920, 159).
happensAt(51549, 160).
happensAt(27618, 161).
happensAt(14468, 162).
happensAt(48277, 163).
happensAt(26420, 164).
happensAt(57057, 165).
happensAt(24774, 166).
happensAt(23279, 167).
happensAt(30241, 168).
happensAt(45132, 169).
happensAt(52173, 170).
happensAt(59363, 171).
happensAt(23957, 172).
happensAt(55884, 173).
happensAt(47913, 174).
happensAt(53931, 175).
happensAt(31689, 176).
happensAt(25998, 177).
happensAt(22818, 178).
happensAt(47187, 179).
happensAt(50136, 180).
happensAt(10084, 181).
happensAt(52962, 182).
happensAt(16249, 183).
happensAt(40939, 184).
happensAt(27775, 185).
happensAt(38156, 186).
happensAt(39412, 187).
happensAt(46349, 188).
happensAt(8485, 189).
happensAt(5588, 190).
happensAt(34845, 191).
happensAt(56051, 192).
happensAt(3019, 193).
happensAt(34014, 194).
happensAt(36647, 195).
happensAt(36059, 196).
happensAt(2652, 197).
happensAt(40488, 198).
happensAt(17541, 199).
happensAt(35289, 200).
happensAt(54131, 201).
happensAt(3597, 202).
happensAt(37637, 203).
happensAt(18764, 204).
happensAt(6912, 205).
happensAt(31173, 206).
happensAt(1147, 207).
happensAt(19708, 208).
happensAt(11364, 209).
happensAt(51625, 210).
happensAt(20617, 211).
happensAt(3549, 212).
happensAt(26040, 213).
happensAt(38543, 214).
happensAt(37179, 215).
happensAt(59272, 216).
happensAt(38759, 217).
happensAt(25274, 218).
