happensAt(20189, 0).
happensAt(18402, 1).
happensAt(3664, 2).
happensAt(26082, 3).
happensAt(2509, 4).
happensAt(2973, 5).
happensAt(347, 6).
happensAt(8883, 7).
happensAt(10452, 8).
happensAt(8515, 9).
happensAt(7843, 10).
happensAt(30677, 11).
happensAt(15132, 12).
happensAt(19077, 13).
happensAt(24135, 14).
happensAt(18902, 15).
happensAt(24354, 16).
happensAt(27149, 17).
happensAt(29595, 18).
happensAt(6405, 19).
happensAt(26200, 20).
happensAt(32187, 21).
happensAt(28546, 22).
happensAt(17720, 23).
happensAt(4954, 24).
happensAt(17028, 25).
happensAt(31294, 26).
happensAt(12675, 27).
happensAt(27545, 28).
happensAt(12297, 29).
happensAt(10476, 30).
happensAt(6467, 31).
happensAt(32401, 32).
happensAt(17219, 33).
happensAt(2197, 34).
happensAt(6025, 35).
happensAt(6188, 36).
happensAt(24827, 37).
happensAt(26347, 38).
happensAt(11837, 39).
happensAt(26104, 40).
happensAt(26075, 41).
happensAt(19530, 42).
happensAt(7473, 43).
happensAt(15194, 44).
happensAt(32683, 45).
happensAt(10683, 46).
happensAt(3871, 47).
happensAt(20847, 48).
happensAt(2669, 49).
happensAt(29855, 50).
happensAt(29592, 51).
happensAt(4840, 52).
happensAt(10708, 53).
happensAt(16942, 54).
happensAt(14672, 55).
happensAt(13054, 56).
happensAt(11075, 57).
happensAt(6150, 58).
happensAt(21993, 59).
happensAt(30244, 60).
happensAt(12585, 61).
happensAt(2194, 62).
happensAt(12293, 63).
happensAt(9314, 64).
happensAt(27727, 65).
happensAt(15983, 66).
happensAt(18097, 67).
happensAt(15280, 68).
happensAt(2434, 69).
happensAt(2942, 70).
happensAt(18224, 71).
happensAt(8563, 72).
happensAt(30075, 73).
happensAt(1979, 74).
happensAt(1700, 75).
happensAt(20141, 76).
happensAt(30802, 77).
happensAt(17302, 78).
happensAt(5490, 79).
happensAt(11746, 80).
happensAt(26133, 81).
happensAt(1444, 82).
happensAt(32769, 83).
happensAt(23659, 84).
happensAt(23589, 85).
happensAt(7595, 86).
happensAt(211, 87).
happensAt(9406, 88).
happensAt(22923, 89).
happensAt(12035, 90).
happensAt(3428, 91).
happensAt(1104, 92).
happensAt(27487, 93).
happensAt(18901, 94).
happensAt(17491, 95).
happensAt(15251, 96).
happensAt(28682, 97).
happensAt(32012, 98).
happensAt(21393, 99).
happensAt(15250, 100).
happensAt(17543, 101).
happensAt(2478, 102).
happensAt(13507, 103).
happensAt(28747, 104).
happensAt(23666, 105).
happensAt(14359, 106).
happensAt(7403, 107).
happensAt(24513, 108).
happensAt(29262, 109).
happensAt(21466, 110).
happensAt(4623, 111).
happensAt(24913, 112).
happensAt(14525, 113).
happensAt(21783, 114).
happensAt(13655, 115).
happensAt(21975, 116).
happensAt(29536, 117).
happensAt(28269, 118).
happensAt(32068, 119).
happensAt(29853, 120).
happensAt(19578, 121).
happensAt(24069, 122).
happensAt(19881, 123).
happensAt(31556, 124).
happensAt(27918, 125).
happensAt(23447, 126).
happensAt(33, 127).
happensAt(29507, 128).
happensAt(3961, 129).
happensAt(24777, 130).
happensAt(3152, 131).
happensAt(12995, 132).
happensAt(15064, 133).
happensAt(26922, 134).
happensAt(8251, 135).
happensAt(11423, 136).
happensAt(31562, 137).
happensAt(15281, 138).
happensAt(18185, 139).
happensAt(13293, 140).
happensAt(6404, 141).
happensAt(25001, 142).
happensAt(19355, 143).
happensAt(2575, 144).
happensAt(10600, 145).
happensAt(14386, 146).
happensAt(18847, 147).
happensAt(24571, 148).
happensAt(21893, 149).
happensAt(32594, 150).
happensAt(16667, 151).
happensAt(25465, 152).
happensAt(14471, 153).
happensAt(178, 154).
happensAt(30508, 155).
happensAt(14929, 156).
happensAt(28167, 157).
happensAt(31005, 158).
happensAt(19398, 159).
happensAt(19873, 160).
happensAt(28466, 161).
happensAt(9810, 162).
happensAt(3781, 163).
happensAt(26763, 164).
happensAt(19841, 165).
happensAt(19048, 166).
happensAt(6914, 167).
happensAt(16525, 168).
happensAt(21834, 169).
happensAt(30046, 170).
happensAt(16837, 171).
happensAt(21019, 172).
happensAt(16462, 173).
happensAt(18236, 174).
happensAt(32097, 175).
happensAt(19553, 176).
happensAt(13242, 177).
happensAt(25338, 178).
happensAt(11002, 179).
happensAt(25259, 180).
happensAt(26941, 181).
happensAt(1805, 182).
happensAt(13633, 183).
happensAt(14856, 184).
happensAt(12422, 185).
happensAt(30008, 186).
happensAt(25353, 187).
happensAt(27908, 188).
happensAt(16966, 189).
happensAt(30245, 190).
happensAt(9707, 191).
happensAt(26151, 192).
happensAt(27644, 193).
happensAt(6612, 194).
happensAt(30025, 195).
happensAt(14763, 196).
happensAt(14168, 197).
happensAt(26117, 198).
happensAt(31421, 199).
happensAt(1551, 200).
happensAt(15467, 201).
happensAt(31932, 202).
happensAt(7176, 203).
happensAt(12061, 204).
happensAt(20773, 205).
happensAt(27163, 206).
happensAt(13628, 207).
happensAt(8008, 208).
happensAt(15148, 209).
happensAt(17671, 210).
happensAt(27434, 211).
happensAt(27937, 212).
happensAt(30488, 213).
happensAt(26523, 214).
happensAt(23369, 215).
happensAt(8514, 216).
happensAt(26812, 217).
happensAt(14045, 218).
happensAt(13045, 219).
happensAt(14096, 220).
happensAt(1014, 221).
happensAt(19752, 222).
happensAt(27244, 223).
happensAt(31808, 224).
happensAt(12368, 225).
happensAt(2870, 226).
happensAt(29018, 227).
happensAt(19872, 228).
happensAt(9783, 229).
happensAt(17580, 230).
happensAt(19598, 231).
happensAt(23732, 232).
happensAt(177, 233).
happensAt(31589, 234).
happensAt(15848, 235).
happensAt(21215, 236).
happensAt(6008, 237).
happensAt(822, 238).
happensAt(5987, 239).
happensAt(27298, 240).
happensAt(17647, 241).
happensAt(430, 242).
happensAt(24846, 243).
happensAt(2306, 244).
happensAt(7967, 245).
happensAt(9098, 246).
happensAt(3908, 247).
happensAt(32278, 248).
happensAt(27479, 249).
happensAt(7700, 250).
happensAt(15120, 251).
happensAt(6754, 252).
happensAt(24916, 253).
happensAt(7687, 254).
happensAt(25077, 255).
happensAt(6345, 256).
happensAt(31049, 257).
happensAt(11272, 258).
happensAt(9777, 259).
happensAt(10405, 260).
happensAt(21482, 261).
happensAt(30666, 262).
happensAt(5316, 263).
happensAt(6587, 264).
happensAt(24114, 265).
happensAt(26919, 266).
happensAt(2245, 267).
happensAt(111, 268).
happensAt(22021, 269).
happensAt(8537, 270).
happensAt(14349, 271).
happensAt(31020, 272).
happensAt(9297, 273).
happensAt(9802, 274).
happensAt(4987, 275).
happensAt(592, 276).
happensAt(15022, 277).
happensAt(20685, 278).
happensAt(5634, 279).
happensAt(2742, 280).
happensAt(14178, 281).
happensAt(31739, 282).
happensAt(19258, 283).
happensAt(4759, 284).
happensAt(11383, 285).
happensAt(14417, 286).
happensAt(12288, 287).
happensAt(22596, 288).
happensAt(452, 289).
happensAt(11416, 290).
happensAt(23155, 291).
happensAt(26570, 292).
happensAt(2943, 293).
happensAt(23752, 294).
happensAt(13638, 295).
happensAt(16773, 296).
happensAt(1935, 297).
happensAt(5930, 298).
happensAt(12344, 299).
happensAt(18306, 300).
happensAt(14595, 301).
happensAt(1567, 302).
happensAt(280, 303).
happensAt(18765, 304).
happensAt(4983, 305).
happensAt(32095, 306).
happensAt(30334, 307).
happensAt(22913, 308).
happensAt(21828, 309).
happensAt(28393, 310).
happensAt(6660, 311).
happensAt(12665, 312).
happensAt(20323, 313).
happensAt(25816, 314).
happensAt(10069, 315).
happensAt(27550, 316).
happensAt(30517, 317).
happensAt(15269, 318).
happensAt(17871, 319).
happensAt(26236, 320).
happensAt(11484, 321).
happensAt(5462, 322).
happensAt(32587, 323).
happensAt(7454, 324).
happensAt(8231, 325).
happensAt(10644, 326).
happensAt(25423, 327).
happensAt(8955, 328).
happensAt(9640, 329).
