happensAt(15098, 0).
happensAt(8004, 1).
happensAt(37, 2).
happensAt(12974, 3).
happensAt(9395, 4).
happensAt(4130, 5).
happensAt(9538, 6).
happensAt(44779, 7).
happensAt(33842, 8).
happensAt(4427, 9).
happensAt(22400, 10).
happensAt(15651, 11).
happensAt(22575, 12).
happensAt(46348, 13).
happensAt(41397, 14).
happensAt(29782, 15).
happensAt(38401, 16).
happensAt(47125, 17).
happensAt(14991, 18).
happensAt(21896, 19).
happensAt(37669, 20).
happensAt(52673, 21).
happensAt(49034, 22).
happensAt(11792, 23).
happensAt(21410, 24).
happensAt(54709, 25).
happensAt(10584, 26).
happensAt(58895, 27).
happensAt(24953, 28).
happensAt(22645, 29).
happensAt(29676, 30).
happensAt(51687, 31).
happensAt(4006, 32).
happensAt(40831, 33).
happensAt(43230, 34).
happensAt(25355, 35).
happensAt(1418, 36).
happensAt(15858, 37).
happensAt(59041, 38).
happensAt(634, 39).
happensAt(40409, 40).
happensAt(35395, 41).
happensAt(3033, 42).
happensAt(14445, 43).
happensAt(44284, 44).
happensAt(49672, 45).
happensAt(24058, 46).
happensAt(35928, 47).
happensAt(16757, 48).
happensAt(17092, 49).
happensAt(18030, 50).
happensAt(50355, 51).
happensAt(24822, 52).
happensAt(34075, 53).
happensAt(48155, 54).
happensAt(57259, 55).
happensAt(1052, 56).
happensAt(8239, 57).
happensAt(1895, 58).
happensAt(22256, 59).
happensAt(55866, 60).
happensAt(19358, 61).
happensAt(5795, 62).
happensAt(9211, 63).
happensAt(23118, 64).
happensAt(20519, 65).
happensAt(11098, 66).
happensAt(5909, 67).
happensAt(7299, 68).
happensAt(1954, 69).
happensAt(55537, 70).
happensAt(28091, 71).
happensAt(24985, 72).
happensAt(41487, 73).
happensAt(19724, 74).
happensAt(30864, 75).
happensAt(4712, 76).
happensAt(20851, 77).
happensAt(9531, 78).
happensAt(12148, 79).
happensAt(45717, 80).
happensAt(50069, 81).
happensAt(12315, 82).
happensAt(43771, 83).
happensAt(37153, 84).
happensAt(53649, 85).
happensAt(26283, 86).
happensAt(13184, 87).
happensAt(333, 88).
happensAt(21934, 89).
happensAt(34071, 90).
happensAt(18937, 91).
happensAt(886, 92).
happensAt(24521, 93).
happensAt(56415, 94).
happensAt(11005, 95).
happensAt(39709, 96).
happensAt(12748, 97).
happensAt(4096, 98).
happensAt(56414, 99).
happensAt(18, 100).
happensAt(31312, 101).
happensAt(44513, 102).
happensAt(33682, 103).
happensAt(11569, 104).
happensAt(55253, 105).
happensAt(2779, 106).
happensAt(30725, 107).
happensAt(24535, 108).
happensAt(29664, 109).
happensAt(45913, 110).
happensAt(14678, 111).
happensAt(6013, 112).
happensAt(51782, 113).
happensAt(34265, 114).
happensAt(14350, 115).
happensAt(39416, 116).
happensAt(18826, 117).
happensAt(44114, 118).
happensAt(52987, 119).
happensAt(40736, 120).
happensAt(36184, 121).
happensAt(59909, 122).
happensAt(23344, 123).
happensAt(51912, 124).
happensAt(10769, 125).
happensAt(45934, 126).
happensAt(27824, 127).
happensAt(36873, 128).
happensAt(18012, 129).
happensAt(46270, 130).
happensAt(6375, 131).
happensAt(6677, 132).
happensAt(32422, 133).
happensAt(19156, 134).
happensAt(39878, 135).
happensAt(40372, 136).
happensAt(30999, 137).
happensAt(45367, 138).
happensAt(3915, 139).
happensAt(19704, 140).
happensAt(13272, 141).
happensAt(52977, 142).
happensAt(42846, 143).
happensAt(26490, 144).
happensAt(14153, 145).
happensAt(15996, 146).
happensAt(42161, 147).
happensAt(21270, 148).
happensAt(10443, 149).
happensAt(33429, 150).
happensAt(37791, 151).
happensAt(53007, 152).
happensAt(7113, 153).
happensAt(54969, 154).
happensAt(23861, 155).
happensAt(32293, 156).
happensAt(5513, 157).
happensAt(9886, 158).
happensAt(29457, 159).
happensAt(49033, 160).
happensAt(27069, 161).
happensAt(7305, 162).
happensAt(54274, 163).
happensAt(47478, 164).
happensAt(4462, 165).
happensAt(46508, 166).
happensAt(22454, 167).
happensAt(37317, 168).
happensAt(27276, 169).
happensAt(25108, 170).
happensAt(30212, 171).
happensAt(41314, 172).
happensAt(356, 173).
happensAt(38172, 174).
happensAt(27309, 175).
happensAt(10816, 176).
happensAt(7464, 177).
happensAt(45396, 178).
happensAt(54151, 179).
happensAt(53378, 180).
happensAt(33641, 181).
happensAt(40316, 182).
happensAt(4265, 183).
happensAt(28550, 184).
happensAt(50737, 185).
happensAt(20780, 186).
happensAt(12344, 187).
happensAt(25388, 188).
happensAt(25365, 189).
happensAt(35444, 190).
happensAt(19452, 191).
happensAt(47713, 192).
happensAt(41449, 193).
happensAt(35986, 194).
happensAt(25294, 195).
happensAt(4454, 196).
happensAt(37085, 197).
happensAt(291, 198).
happensAt(40463, 199).
happensAt(22604, 200).
happensAt(3851, 201).
happensAt(45021, 202).
happensAt(18554, 203).
happensAt(3308, 204).
happensAt(7135, 205).
happensAt(44341, 206).
happensAt(58476, 207).
happensAt(16858, 208).
happensAt(37472, 209).
happensAt(52684, 210).
happensAt(49405, 211).
happensAt(40420, 212).
happensAt(15866, 213).
happensAt(22170, 214).
happensAt(19631, 215).
happensAt(56547, 216).
happensAt(54191, 217).
happensAt(15032, 218).
happensAt(24743, 219).
happensAt(30197, 220).
happensAt(47474, 221).
happensAt(43702, 222).
happensAt(45777, 223).
happensAt(23932, 224).
happensAt(26547, 225).
happensAt(24664, 226).
happensAt(12396, 227).
happensAt(41003, 228).
happensAt(5243, 229).
happensAt(53586, 230).
happensAt(8579, 231).
happensAt(35731, 232).
happensAt(19659, 233).
happensAt(49631, 234).
happensAt(9617, 235).
happensAt(29100, 236).
happensAt(40035, 237).
happensAt(145, 238).
happensAt(17612, 239).
happensAt(21052, 240).
happensAt(9690, 241).
happensAt(56462, 242).
happensAt(14529, 243).
happensAt(1704, 244).
happensAt(58875, 245).
happensAt(33664, 246).
happensAt(17843, 247).
happensAt(48796, 248).
happensAt(18656, 249).
happensAt(3365, 250).
happensAt(32662, 251).
happensAt(50520, 252).
happensAt(38973, 253).
happensAt(50865, 254).
happensAt(13060, 255).
happensAt(12886, 256).
happensAt(59389, 257).
happensAt(7656, 258).
happensAt(43233, 259).
happensAt(50795, 260).
happensAt(9772, 261).
happensAt(51388, 262).
happensAt(13861, 263).
happensAt(2340, 264).
happensAt(45793, 265).
happensAt(1299, 266).
happensAt(24955, 267).
happensAt(14993, 268).
happensAt(21199, 269).
happensAt(10815, 270).
happensAt(34325, 271).
happensAt(44142, 272).
happensAt(43624, 273).
happensAt(57932, 274).
happensAt(27871, 275).
happensAt(2844, 276).
happensAt(3943, 277).
happensAt(37352, 278).
happensAt(32647, 279).
happensAt(12905, 280).
happensAt(7643, 281).
happensAt(21240, 282).
happensAt(59170, 283).
happensAt(41769, 284).
happensAt(34778, 285).
happensAt(57407, 286).
happensAt(46800, 287).
happensAt(44159, 288).
happensAt(6809, 289).
happensAt(56498, 290).
happensAt(58405, 291).
happensAt(642, 292).
happensAt(41410, 293).
happensAt(41131, 294).
happensAt(42497, 295).
happensAt(34033, 296).
happensAt(32279, 297).
happensAt(48098, 298).
happensAt(59587, 299).
happensAt(8332, 300).
happensAt(53061, 301).
happensAt(16606, 302).
happensAt(6232, 303).
happensAt(22358, 304).
happensAt(20275, 305).
happensAt(25284, 306).
happensAt(57208, 307).
happensAt(27542, 308).
happensAt(32898, 309).
happensAt(41072, 310).
happensAt(13798, 311).
happensAt(50187, 312).
happensAt(40654, 313).
happensAt(36622, 314).
happensAt(36542, 315).
happensAt(5450, 316).
happensAt(2644, 317).
happensAt(35118, 318).
happensAt(17643, 319).
happensAt(31257, 320).
happensAt(42664, 321).
happensAt(47601, 322).
happensAt(29569, 323).
happensAt(30388, 324).
happensAt(48128, 325).
happensAt(51022, 326).
happensAt(33070, 327).
happensAt(55049, 328).
happensAt(53718, 329).
happensAt(29568, 330).
happensAt(3017, 331).
happensAt(51451, 332).
happensAt(35540, 333).
happensAt(16758, 334).
happensAt(42722, 335).
happensAt(54220, 336).
happensAt(35456, 337).
happensAt(27585, 338).
happensAt(41732, 339).
happensAt(41477, 340).
happensAt(5653, 341).
happensAt(5194, 342).
happensAt(58408, 343).
happensAt(24468, 344).
happensAt(54738, 345).
happensAt(54376, 346).
happensAt(52177, 347).
happensAt(15369, 348).
happensAt(12818, 349).
happensAt(43198, 350).
