happensAt(39978, 0).
happensAt(23054, 1).
happensAt(54439, 2).
happensAt(32809, 3).
happensAt(59909, 4).
happensAt(43277, 5).
happensAt(20755, 6).
happensAt(5230, 7).
happensAt(29871, 8).
happensAt(34580, 9).
happensAt(22483, 10).
happensAt(12831, 11).
happensAt(40017, 12).
happensAt(38313, 13).
happensAt(5250, 14).
happensAt(45814, 15).
happensAt(37510, 16).
happensAt(21770, 17).
happensAt(5934, 18).
happensAt(7270, 19).
happensAt(51560, 20).
happensAt(55018, 21).
happensAt(54833, 22).
happensAt(37621, 23).
happensAt(371, 24).
happensAt(12270, 25).
happensAt(42425, 26).
happensAt(39076, 27).
happensAt(22735, 28).
happensAt(39443, 29).
happensAt(9966, 30).
happensAt(56553, 31).
happensAt(11477, 32).
happensAt(56627, 33).
happensAt(14751, 34).
happensAt(13632, 35).
happensAt(15893, 36).
happensAt(39432, 37).
happensAt(21026, 38).
happensAt(28408, 39).
happensAt(3329, 40).
happensAt(45268, 41).
happensAt(13675, 42).
happensAt(29967, 43).
happensAt(53953, 44).
happensAt(3641, 45).
happensAt(8532, 46).
happensAt(14211, 47).
happensAt(19801, 48).
happensAt(19292, 49).
happensAt(29476, 50).
happensAt(29854, 51).
happensAt(5913, 52).
happensAt(26094, 53).
happensAt(36984, 54).
happensAt(15261, 55).
happensAt(28637, 56).
happensAt(18012, 57).
happensAt(11835, 58).
happensAt(8827, 59).
happensAt(8310, 60).
happensAt(58146, 61).
happensAt(37702, 62).
happensAt(960, 63).
happensAt(19643, 64).
happensAt(11653, 65).
happensAt(2456, 66).
happensAt(34239, 67).
happensAt(28390, 68).
happensAt(54234, 69).
happensAt(59260, 70).
happensAt(49905, 71).
happensAt(34184, 72).
happensAt(15240, 73).
happensAt(42632, 74).
happensAt(24630, 75).
happensAt(42520, 76).
happensAt(38594, 77).
happensAt(29185, 78).
happensAt(25502, 79).
happensAt(32157, 80).
happensAt(58745, 81).
happensAt(39410, 82).
happensAt(20221, 83).
happensAt(44016, 84).
happensAt(22623, 85).
happensAt(10226, 86).
happensAt(20904, 87).
happensAt(21892, 88).
happensAt(52981, 89).
happensAt(5722, 90).
happensAt(51553, 91).
happensAt(40942, 92).
happensAt(47452, 93).
happensAt(11347, 94).
happensAt(57545, 95).
happensAt(43303, 96).
happensAt(6986, 97).
happensAt(22356, 98).
happensAt(25186, 99).
happensAt(16404, 100).
happensAt(786, 101).
happensAt(26769, 102).
happensAt(53430, 103).
happensAt(36285, 104).
happensAt(32288, 105).
happensAt(16270, 106).
happensAt(35956, 107).
happensAt(55574, 108).
happensAt(46138, 109).
happensAt(39724, 110).
happensAt(15646, 111).
happensAt(20024, 112).
happensAt(42650, 113).
happensAt(10412, 114).
happensAt(6099, 115).
happensAt(20951, 116).
happensAt(52935, 117).
happensAt(47683, 118).
happensAt(14219, 119).
happensAt(15124, 120).
happensAt(17995, 121).
happensAt(7629, 122).
happensAt(49825, 123).
happensAt(27533, 124).
happensAt(44402, 125).
