happensAt(669, 0).
happensAt(47697, 1).
happensAt(47496, 2).
happensAt(25683, 3).
happensAt(7372, 4).
happensAt(42918, 5).
happensAt(40934, 6).
happensAt(260, 7).
happensAt(14476, 8).
happensAt(6736, 9).
happensAt(31652, 10).
happensAt(48625, 11).
happensAt(6220, 12).
happensAt(40851, 13).
happensAt(9110, 14).
happensAt(893, 15).
happensAt(13537, 16).
happensAt(46625, 17).
happensAt(20612, 18).
happensAt(58775, 19).
happensAt(33154, 20).
happensAt(1651, 21).
happensAt(16796, 22).
happensAt(30503, 23).
happensAt(47867, 24).
happensAt(4453, 25).
happensAt(18011, 26).
happensAt(45922, 27).
happensAt(20322, 28).
happensAt(29239, 29).
happensAt(14075, 30).
happensAt(33203, 31).
happensAt(55817, 32).
happensAt(49368, 33).
happensAt(10519, 34).
happensAt(6828, 35).
happensAt(34946, 36).
happensAt(55916, 37).
happensAt(46199, 38).
happensAt(13904, 39).
happensAt(1963, 40).
happensAt(34409, 41).
happensAt(20004, 42).
happensAt(8497, 43).
happensAt(29982, 44).
happensAt(11070, 45).
happensAt(29697, 46).
happensAt(22609, 47).
happensAt(52651, 48).
happensAt(35563, 49).
happensAt(41219, 50).
happensAt(38200, 51).
happensAt(56545, 52).
happensAt(11410, 53).
happensAt(11943, 54).
happensAt(46299, 55).
happensAt(48006, 56).
happensAt(55864, 57).
happensAt(56141, 58).
happensAt(54135, 59).
happensAt(48641, 60).
happensAt(1631, 61).
happensAt(24645, 62).
happensAt(3058, 63).
happensAt(47937, 64).
happensAt(21752, 65).
happensAt(55835, 66).
happensAt(30260, 67).
happensAt(17252, 68).
happensAt(3262, 69).
happensAt(2773, 70).
happensAt(22489, 71).
happensAt(50355, 72).
happensAt(24847, 73).
happensAt(19390, 74).
happensAt(55904, 75).
happensAt(25010, 76).
happensAt(5577, 77).
happensAt(32210, 78).
happensAt(37133, 79).
happensAt(2719, 80).
happensAt(35060, 81).
happensAt(16609, 82).
happensAt(52107, 83).
happensAt(5825, 84).
happensAt(35759, 85).
happensAt(54590, 86).
happensAt(50227, 87).
happensAt(14323, 88).
happensAt(54324, 89).
happensAt(14783, 90).
happensAt(57796, 91).
happensAt(21180, 92).
happensAt(2921, 93).
happensAt(22579, 94).
happensAt(36396, 95).
happensAt(1792, 96).
happensAt(11283, 97).
happensAt(9256, 98).
happensAt(24745, 99).
happensAt(42149, 100).
happensAt(995, 101).
happensAt(24215, 102).
happensAt(7575, 103).
happensAt(34958, 104).
happensAt(59302, 105).
happensAt(12590, 106).
happensAt(15711, 107).
happensAt(55558, 108).
happensAt(3542, 109).
happensAt(10976, 110).
happensAt(44767, 111).
happensAt(45636, 112).
happensAt(56205, 113).
happensAt(45942, 114).
happensAt(55156, 115).
happensAt(47984, 116).
happensAt(54991, 117).
happensAt(53366, 118).
happensAt(25955, 119).
happensAt(40489, 120).
happensAt(21939, 121).
happensAt(2699, 122).
happensAt(44658, 123).
happensAt(40143, 124).
happensAt(8880, 125).
happensAt(23548, 126).
happensAt(3689, 127).
happensAt(48241, 128).
happensAt(2782, 129).
happensAt(23489, 130).
happensAt(3305, 131).
happensAt(44608, 132).
happensAt(29761, 133).
happensAt(55275, 134).
happensAt(35731, 135).
happensAt(3490, 136).
happensAt(11578, 137).
happensAt(50582, 138).
happensAt(15229, 139).
happensAt(32317, 140).
happensAt(17061, 141).
happensAt(12134, 142).
happensAt(46468, 143).
happensAt(52872, 144).
happensAt(17093, 145).
happensAt(48676, 146).
happensAt(9141, 147).
happensAt(4217, 148).
happensAt(8114, 149).
happensAt(36442, 150).
happensAt(57983, 151).
happensAt(13233, 152).
happensAt(27842, 153).
happensAt(27358, 154).
happensAt(31472, 155).
happensAt(56650, 156).
happensAt(25714, 157).
happensAt(46068, 158).
happensAt(50725, 159).
happensAt(53514, 160).
happensAt(33400, 161).
happensAt(2625, 162).
happensAt(34994, 163).
happensAt(42863, 164).
