happensAt(27448, 0).
happensAt(18395, 1).
happensAt(7760, 2).
happensAt(10687, 3).
happensAt(3438, 4).
happensAt(22135, 5).
happensAt(32054, 6).
happensAt(32592, 7).
happensAt(8787, 8).
happensAt(10505, 9).
happensAt(24919, 10).
happensAt(19461, 11).
happensAt(23662, 12).
happensAt(21016, 13).
happensAt(12921, 14).
happensAt(31100, 15).
happensAt(16392, 16).
happensAt(15503, 17).
happensAt(3150, 18).
happensAt(1270, 19).
happensAt(16897, 20).
happensAt(28873, 21).
happensAt(8844, 22).
happensAt(16548, 23).
happensAt(14746, 24).
happensAt(25672, 25).
happensAt(16331, 26).
happensAt(23661, 27).
happensAt(27264, 28).
happensAt(5092, 29).
happensAt(15121, 30).
happensAt(9862, 31).
happensAt(27891, 32).
happensAt(16317, 33).
happensAt(32850, 34).
happensAt(18334, 35).
happensAt(15727, 36).
happensAt(29886, 37).
happensAt(2961, 38).
happensAt(23333, 39).
happensAt(7924, 40).
happensAt(5836, 41).
happensAt(9628, 42).
happensAt(29133, 43).
happensAt(17984, 44).
happensAt(25518, 45).
happensAt(20750, 46).
happensAt(6490, 47).
happensAt(13656, 48).
happensAt(5690, 49).
happensAt(6520, 50).
happensAt(20564, 51).
happensAt(11055, 52).
happensAt(32565, 53).
happensAt(1842, 54).
happensAt(14151, 55).
happensAt(9089, 56).
happensAt(15949, 57).
happensAt(1708, 58).
happensAt(12865, 59).
happensAt(11525, 60).
happensAt(14489, 61).
happensAt(24579, 62).
happensAt(17269, 63).
happensAt(17519, 64).
happensAt(23248, 65).
happensAt(23574, 66).
happensAt(23027, 67).
happensAt(32252, 68).
happensAt(47, 69).
happensAt(19818, 70).
happensAt(14517, 71).
happensAt(28505, 72).
happensAt(29011, 73).
happensAt(32204, 74).
happensAt(81, 75).
happensAt(14570, 76).
happensAt(11169, 77).
happensAt(32056, 78).
happensAt(11995, 79).
happensAt(13047, 80).
happensAt(1650, 81).
happensAt(15734, 82).
happensAt(8558, 83).
happensAt(17292, 84).
happensAt(30368, 85).
happensAt(25750, 86).
happensAt(22271, 87).
happensAt(15435, 88).
happensAt(1697, 89).
happensAt(22834, 90).
happensAt(25207, 91).
happensAt(23412, 92).
happensAt(25373, 93).
happensAt(31379, 94).
happensAt(311, 95).
happensAt(21513, 96).
happensAt(11630, 97).
happensAt(5634, 98).
happensAt(32381, 99).
happensAt(30952, 100).
happensAt(2718, 101).
happensAt(13736, 102).
happensAt(4875, 103).
happensAt(2894, 104).
happensAt(24367, 105).
happensAt(12677, 106).
happensAt(529, 107).
happensAt(13535, 108).
happensAt(24418, 109).
happensAt(5108, 110).
happensAt(12570, 111).
happensAt(17462, 112).
happensAt(6079, 113).
happensAt(12283, 114).
happensAt(27701, 115).
happensAt(6148, 116).
happensAt(12396, 117).
happensAt(523, 118).
happensAt(11667, 119).
happensAt(12003, 120).
happensAt(9856, 121).
happensAt(5715, 122).
happensAt(9150, 123).
happensAt(23705, 124).
happensAt(6002, 125).
happensAt(30403, 126).
happensAt(29902, 127).
happensAt(27846, 128).
happensAt(15917, 129).
happensAt(14455, 130).
happensAt(17895, 131).
happensAt(20965, 132).
happensAt(25010, 133).
happensAt(1242, 134).
happensAt(6044, 135).
happensAt(28702, 136).
happensAt(25671, 137).
happensAt(15504, 138).
happensAt(10020, 139).
happensAt(14996, 140).
happensAt(19125, 141).
happensAt(146, 142).
happensAt(10056, 143).
happensAt(6162, 144).
happensAt(24158, 145).
happensAt(9509, 146).
happensAt(10371, 147).
happensAt(2733, 148).
happensAt(25734, 149).
happensAt(25942, 150).
happensAt(12596, 151).
happensAt(30975, 152).
happensAt(7344, 153).
happensAt(14677, 154).
happensAt(26145, 155).
happensAt(20575, 156).
happensAt(28286, 157).
happensAt(6104, 158).
happensAt(6158, 159).
happensAt(9925, 160).
happensAt(4426, 161).
happensAt(21046, 162).
happensAt(14268, 163).
happensAt(22550, 164).
happensAt(30701, 165).
happensAt(8740, 166).
happensAt(7313, 167).
happensAt(20739, 168).
happensAt(4916, 169).
happensAt(15252, 170).
happensAt(19215, 171).
happensAt(9016, 172).
happensAt(28880, 173).
happensAt(17421, 174).
happensAt(11268, 175).
happensAt(287, 176).
happensAt(508, 177).
happensAt(18000, 178).
happensAt(9877, 179).
happensAt(14785, 180).
happensAt(26665, 181).
happensAt(27726, 182).
happensAt(20293, 183).
happensAt(1000, 184).
happensAt(30513, 185).
happensAt(31062, 186).
happensAt(27934, 187).
happensAt(5414, 188).
happensAt(723, 189).
happensAt(24795, 190).
happensAt(8060, 191).
happensAt(31488, 192).
happensAt(30242, 193).
happensAt(27618, 194).
happensAt(29672, 195).
happensAt(29051, 196).
happensAt(5707, 197).
happensAt(9927, 198).
happensAt(10099, 199).
happensAt(4554, 200).
happensAt(4685, 201).
happensAt(19406, 202).
happensAt(26719, 203).
happensAt(5014, 204).
happensAt(14301, 205).
happensAt(1322, 206).
happensAt(14138, 207).
happensAt(768, 208).
happensAt(7576, 209).
happensAt(6419, 210).
happensAt(13900, 211).
happensAt(22478, 212).
happensAt(5959, 213).
happensAt(19376, 214).
happensAt(15041, 215).
happensAt(16503, 216).
happensAt(8979, 217).
happensAt(187, 218).
happensAt(25386, 219).
happensAt(9067, 220).
happensAt(30374, 221).
happensAt(25430, 222).
happensAt(25144, 223).
happensAt(7800, 224).
happensAt(16639, 225).
