happensAt(723, 0).
happensAt(36821, 1).
happensAt(54970, 2).
happensAt(31134, 3).
happensAt(32073, 4).
happensAt(10738, 5).
happensAt(37668, 6).
happensAt(39757, 7).
happensAt(47779, 8).
happensAt(45108, 9).
happensAt(59143, 10).
happensAt(42540, 11).
happensAt(10971, 12).
happensAt(39657, 13).
happensAt(48206, 14).
happensAt(49324, 15).
happensAt(49940, 16).
happensAt(41714, 17).
happensAt(16439, 18).
happensAt(51527, 19).
happensAt(18111, 20).
happensAt(5911, 21).
happensAt(45229, 22).
happensAt(9288, 23).
happensAt(39442, 24).
happensAt(13861, 25).
happensAt(46106, 26).
happensAt(25959, 27).
happensAt(36757, 28).
happensAt(21160, 29).
happensAt(36380, 30).
happensAt(7286, 31).
happensAt(51320, 32).
happensAt(4801, 33).
happensAt(48043, 34).
happensAt(9364, 35).
happensAt(39445, 36).
happensAt(36799, 37).
happensAt(59789, 38).
happensAt(48350, 39).
happensAt(3113, 40).
happensAt(15828, 41).
happensAt(51699, 42).
happensAt(12693, 43).
happensAt(58821, 44).
happensAt(39528, 45).
happensAt(23780, 46).
happensAt(40128, 47).
happensAt(53589, 48).
happensAt(16571, 49).
happensAt(8837, 50).
happensAt(27398, 51).
happensAt(24009, 52).
happensAt(8921, 53).
happensAt(47864, 54).
happensAt(46889, 55).
happensAt(23934, 56).
happensAt(48977, 57).
happensAt(32837, 58).
happensAt(8818, 59).
happensAt(58570, 60).
happensAt(53036, 61).
happensAt(9949, 62).
happensAt(30352, 63).
happensAt(9939, 64).
happensAt(23901, 65).
happensAt(51131, 66).
happensAt(2369, 67).
happensAt(31414, 68).
happensAt(23107, 69).
happensAt(8030, 70).
happensAt(4995, 71).
happensAt(15005, 72).
happensAt(48705, 73).
happensAt(47842, 74).
happensAt(24811, 75).
happensAt(13197, 76).
happensAt(39171, 77).
happensAt(29297, 78).
happensAt(28079, 79).
happensAt(58448, 80).
happensAt(23833, 81).
happensAt(30884, 82).
happensAt(51982, 83).
happensAt(21844, 84).
happensAt(52058, 85).
happensAt(417, 86).
happensAt(8845, 87).
happensAt(52037, 88).
happensAt(10209, 89).
happensAt(49150, 90).
happensAt(13066, 91).
happensAt(33537, 92).
happensAt(15447, 93).
happensAt(43634, 94).
happensAt(15634, 95).
