happensAt(13497, 0).
happensAt(100, 1).
happensAt(8112, 2).
happensAt(2062, 3).
happensAt(32917, 4).
happensAt(42069, 5).
happensAt(27313, 6).
happensAt(27560, 7).
happensAt(8818, 8).
happensAt(3498, 9).
happensAt(19845, 10).
happensAt(47160, 11).
happensAt(11254, 12).
happensAt(8298, 13).
happensAt(41821, 14).
happensAt(21316, 15).
happensAt(8390, 16).
happensAt(22456, 17).
happensAt(5725, 18).
happensAt(27161, 19).
happensAt(47666, 20).
happensAt(37615, 21).
happensAt(33430, 22).
happensAt(33249, 23).
happensAt(47803, 24).
happensAt(39802, 25).
happensAt(30198, 26).
happensAt(4594, 27).
happensAt(19536, 28).
happensAt(7040, 29).
happensAt(25243, 30).
happensAt(51464, 31).
happensAt(59805, 32).
happensAt(18491, 33).
happensAt(46118, 34).
happensAt(11144, 35).
happensAt(38192, 36).
happensAt(3947, 37).
happensAt(1189, 38).
happensAt(15783, 39).
happensAt(43187, 40).
happensAt(17722, 41).
happensAt(22470, 42).
happensAt(50803, 43).
happensAt(17221, 44).
happensAt(58707, 45).
happensAt(34421, 46).
happensAt(2413, 47).
happensAt(32967, 48).
happensAt(12896, 49).
happensAt(59212, 50).
happensAt(28084, 51).
happensAt(38536, 52).
happensAt(53627, 53).
happensAt(50141, 54).
happensAt(51853, 55).
happensAt(29956, 56).
happensAt(22903, 57).
happensAt(43663, 58).
happensAt(45312, 59).
happensAt(40107, 60).
happensAt(3747, 61).
happensAt(46379, 62).
happensAt(43282, 63).
happensAt(12051, 64).
happensAt(46776, 65).
happensAt(38406, 66).
happensAt(387, 67).
happensAt(21253, 68).
happensAt(26180, 69).
happensAt(19246, 70).
happensAt(17516, 71).
happensAt(44413, 72).
happensAt(17339, 73).
happensAt(33050, 74).
happensAt(11895, 75).
happensAt(7991, 76).
happensAt(55316, 77).
happensAt(28626, 78).
happensAt(53074, 79).
happensAt(53471, 80).
happensAt(36120, 81).
happensAt(34754, 82).
happensAt(25924, 83).
happensAt(57730, 84).
happensAt(55655, 85).
happensAt(36983, 86).
happensAt(52426, 87).
happensAt(4312, 88).
happensAt(36899, 89).
happensAt(38944, 90).
happensAt(3902, 91).
happensAt(46612, 92).
happensAt(28894, 93).
happensAt(2401, 94).
happensAt(54645, 95).
happensAt(31374, 96).
happensAt(34118, 97).
happensAt(1489, 98).
happensAt(38511, 99).
happensAt(23693, 100).
happensAt(23286, 101).
happensAt(24880, 102).
happensAt(35782, 103).
happensAt(55324, 104).
happensAt(400, 105).
happensAt(56357, 106).
happensAt(53550, 107).
happensAt(59161, 108).
happensAt(19373, 109).
happensAt(6834, 110).
happensAt(943, 111).
happensAt(51766, 112).
happensAt(44206, 113).
happensAt(28650, 114).
happensAt(55822, 115).
happensAt(32631, 116).
happensAt(17834, 117).
happensAt(52036, 118).
happensAt(8822, 119).
happensAt(31683, 120).
happensAt(53681, 121).
happensAt(11699, 122).
happensAt(33763, 123).
happensAt(22217, 124).
happensAt(15329, 125).
happensAt(46240, 126).
happensAt(31333, 127).
happensAt(11284, 128).
happensAt(6536, 129).
happensAt(12655, 130).
happensAt(19513, 131).
happensAt(31537, 132).
happensAt(13874, 133).
happensAt(27146, 134).
happensAt(46974, 135).
happensAt(27431, 136).
happensAt(2141, 137).
happensAt(12579, 138).
happensAt(26405, 139).
happensAt(27511, 140).
happensAt(33565, 141).
happensAt(9967, 142).
happensAt(35763, 143).
happensAt(56807, 144).
happensAt(22701, 145).
happensAt(4347, 146).
happensAt(4804, 147).
happensAt(55374, 148).
happensAt(16174, 149).
happensAt(37355, 150).
happensAt(25496, 151).
happensAt(21060, 152).
happensAt(57351, 153).
happensAt(18401, 154).
happensAt(7601, 155).
happensAt(58553, 156).
happensAt(26233, 157).
happensAt(3307, 158).
happensAt(40308, 159).
happensAt(30014, 160).
happensAt(1700, 161).
happensAt(19309, 162).
happensAt(2805, 163).
happensAt(54265, 164).
happensAt(27374, 165).
happensAt(39798, 166).
happensAt(57754, 167).
happensAt(59852, 168).
happensAt(54937, 169).
happensAt(52148, 170).
happensAt(16931, 171).
happensAt(17774, 172).
happensAt(36519, 173).
happensAt(57741, 174).
happensAt(12358, 175).
happensAt(54145, 176).
happensAt(856, 177).
happensAt(54358, 178).
happensAt(12485, 179).
happensAt(59728, 180).
happensAt(48801, 181).
happensAt(12285, 182).
happensAt(7175, 183).
happensAt(28489, 184).
happensAt(42323, 185).
