happensAt(35473, 0).
happensAt(9834, 1).
happensAt(29148, 2).
happensAt(54615, 3).
happensAt(29421, 4).
happensAt(2582, 5).
happensAt(24444, 6).
happensAt(46966, 7).
happensAt(55855, 8).
happensAt(8726, 9).
happensAt(44018, 10).
happensAt(47271, 11).
happensAt(16252, 12).
happensAt(51447, 13).
happensAt(58641, 14).
happensAt(29567, 15).
happensAt(48654, 16).
happensAt(46056, 17).
happensAt(58688, 18).
happensAt(51993, 19).
happensAt(22313, 20).
happensAt(4912, 21).
happensAt(51578, 22).
happensAt(26041, 23).
happensAt(31396, 24).
happensAt(5852, 25).
happensAt(11598, 26).
happensAt(19161, 27).
happensAt(38113, 28).
happensAt(38711, 29).
happensAt(17566, 30).
happensAt(53936, 31).
happensAt(56467, 32).
happensAt(32247, 33).
happensAt(53717, 34).
happensAt(57108, 35).
happensAt(9501, 36).
happensAt(42885, 37).
happensAt(47379, 38).
happensAt(54900, 39).
happensAt(10360, 40).
happensAt(24009, 41).
happensAt(1109, 42).
happensAt(12334, 43).
happensAt(58424, 44).
happensAt(25777, 45).
happensAt(32019, 46).
happensAt(18257, 47).
happensAt(31038, 48).
happensAt(58877, 49).
happensAt(45303, 50).
happensAt(10309, 51).
happensAt(53976, 52).
happensAt(48020, 53).
happensAt(57703, 54).
happensAt(4367, 55).
happensAt(44046, 56).
happensAt(20456, 57).
happensAt(29168, 58).
happensAt(13422, 59).
happensAt(32508, 60).
happensAt(38723, 61).
happensAt(37350, 62).
happensAt(379, 63).
happensAt(47031, 64).
happensAt(24589, 65).
happensAt(7079, 66).
happensAt(6010, 67).
happensAt(1301, 68).
happensAt(18182, 69).
happensAt(24838, 70).
happensAt(47619, 71).
happensAt(6637, 72).
happensAt(4328, 73).
happensAt(23763, 74).
happensAt(39768, 75).
happensAt(25779, 76).
happensAt(1399, 77).
happensAt(29097, 78).
happensAt(37853, 79).
happensAt(16840, 80).
happensAt(30234, 81).
happensAt(1123, 82).
happensAt(26014, 83).
happensAt(41119, 84).
happensAt(10297, 85).
happensAt(12931, 86).
happensAt(28145, 87).
happensAt(29681, 88).
happensAt(27802, 89).
happensAt(59175, 90).
happensAt(6248, 91).
happensAt(36768, 92).
happensAt(45921, 93).
