happensAt(51210, 0).
happensAt(3359, 1).
happensAt(57153, 2).
happensAt(24928, 3).
happensAt(15749, 4).
happensAt(1496, 5).
happensAt(53981, 6).
happensAt(41035, 7).
happensAt(33971, 8).
happensAt(48495, 9).
happensAt(39633, 10).
happensAt(41417, 11).
happensAt(49415, 12).
happensAt(59578, 13).
happensAt(57240, 14).
happensAt(10865, 15).
happensAt(47351, 16).
happensAt(49069, 17).
happensAt(39399, 18).
happensAt(57213, 19).
happensAt(2499, 20).
happensAt(44539, 21).
happensAt(59323, 22).
happensAt(28372, 23).
happensAt(21749, 24).
happensAt(19266, 25).
happensAt(40376, 26).
happensAt(47631, 27).
happensAt(19519, 28).
happensAt(36091, 29).
happensAt(44279, 30).
happensAt(9403, 31).
happensAt(20992, 32).
happensAt(17315, 33).
happensAt(11126, 34).
happensAt(18267, 35).
happensAt(55014, 36).
happensAt(54524, 37).
happensAt(48436, 38).
happensAt(50146, 39).
happensAt(48689, 40).
happensAt(15797, 41).
happensAt(51689, 42).
happensAt(56531, 43).
happensAt(30955, 44).
happensAt(48558, 45).
happensAt(13614, 46).
happensAt(51042, 47).
happensAt(1644, 48).
happensAt(25291, 49).
happensAt(56504, 50).
happensAt(22933, 51).
happensAt(24775, 52).
happensAt(32709, 53).
happensAt(10381, 54).
happensAt(55125, 55).
happensAt(29321, 56).
happensAt(19027, 57).
happensAt(53646, 58).
happensAt(44072, 59).
happensAt(10360, 60).
happensAt(44276, 61).
happensAt(9696, 62).
happensAt(20837, 63).
happensAt(51732, 64).
happensAt(1400, 65).
happensAt(43293, 66).
happensAt(19502, 67).
happensAt(47733, 68).
happensAt(41225, 69).
happensAt(33773, 70).
happensAt(34998, 71).
happensAt(42908, 72).
happensAt(30285, 73).
happensAt(22792, 74).
happensAt(47042, 75).
happensAt(8875, 76).
happensAt(33459, 77).
happensAt(6051, 78).
happensAt(32130, 79).
happensAt(11732, 80).
happensAt(24534, 81).
happensAt(28094, 82).
happensAt(12306, 83).
happensAt(58917, 84).
happensAt(15565, 85).
happensAt(38865, 86).
happensAt(52082, 87).
happensAt(50863, 88).
happensAt(3767, 89).
happensAt(47058, 90).
happensAt(19189, 91).
happensAt(9407, 92).
happensAt(32193, 93).
happensAt(41398, 94).
happensAt(45275, 95).
happensAt(46330, 96).
