happensAt(27021, 0).
happensAt(29624, 1).
happensAt(17510, 2).
happensAt(7796, 3).
happensAt(2522, 4).
happensAt(3674, 5).
happensAt(18125, 6).
happensAt(46109, 7).
happensAt(41233, 8).
happensAt(29006, 9).
happensAt(35452, 10).
happensAt(31447, 11).
happensAt(51222, 12).
happensAt(15828, 13).
happensAt(16283, 14).
happensAt(50461, 15).
happensAt(39555, 16).
happensAt(24090, 17).
happensAt(13023, 18).
happensAt(51813, 19).
happensAt(18493, 20).
happensAt(41470, 21).
happensAt(52316, 22).
happensAt(7196, 23).
happensAt(14152, 24).
happensAt(21360, 25).
happensAt(37775, 26).
happensAt(26714, 27).
happensAt(58768, 28).
happensAt(47024, 29).
happensAt(43049, 30).
happensAt(53828, 31).
happensAt(23386, 32).
happensAt(39593, 33).
happensAt(28248, 34).
happensAt(47116, 35).
happensAt(18867, 36).
happensAt(37245, 37).
happensAt(28759, 38).
happensAt(3302, 39).
happensAt(16731, 40).
happensAt(42813, 41).
happensAt(53448, 42).
happensAt(13872, 43).
happensAt(39394, 44).
happensAt(15955, 45).
happensAt(7562, 46).
happensAt(25461, 47).
happensAt(10228, 48).
happensAt(44155, 49).
happensAt(9416, 50).
happensAt(33543, 51).
happensAt(57807, 52).
happensAt(20097, 53).
happensAt(20339, 54).
happensAt(54282, 55).
happensAt(37074, 56).
happensAt(6775, 57).
happensAt(33966, 58).
happensAt(33920, 59).
happensAt(19376, 60).
happensAt(55081, 61).
happensAt(56472, 62).
happensAt(14235, 63).
happensAt(47315, 64).
happensAt(34255, 65).
happensAt(21912, 66).
happensAt(50536, 67).
happensAt(40457, 68).
happensAt(58967, 69).
happensAt(49865, 70).
happensAt(49172, 71).
happensAt(45193, 72).
happensAt(40334, 73).
happensAt(8806, 74).
happensAt(8017, 75).
happensAt(57488, 76).
happensAt(13900, 77).
happensAt(27541, 78).
happensAt(8516, 79).
happensAt(55052, 80).
happensAt(38484, 81).
happensAt(25632, 82).
happensAt(25163, 83).
happensAt(35529, 84).
happensAt(6771, 85).
happensAt(34263, 86).
happensAt(39050, 87).
happensAt(31628, 88).
happensAt(5780, 89).
happensAt(7538, 90).
happensAt(59980, 91).
happensAt(42549, 92).
happensAt(33049, 93).
happensAt(35131, 94).
happensAt(1933, 95).
happensAt(32790, 96).
happensAt(26058, 97).
happensAt(23987, 98).
happensAt(13741, 99).
happensAt(4024, 100).
happensAt(34451, 101).
happensAt(4522, 102).
