happensAt(42902, 0).
happensAt(16789, 1).
happensAt(8352, 2).
happensAt(56680, 3).
happensAt(33192, 4).
happensAt(37239, 5).
happensAt(20404, 6).
happensAt(32236, 7).
happensAt(24366, 8).
happensAt(44709, 9).
happensAt(39498, 10).
happensAt(28854, 11).
happensAt(42172, 12).
happensAt(41678, 13).
happensAt(25019, 14).
happensAt(29787, 15).
happensAt(20787, 16).
happensAt(34546, 17).
happensAt(56065, 18).
happensAt(25198, 19).
happensAt(18465, 20).
happensAt(41516, 21).
happensAt(52264, 22).
happensAt(59613, 23).
happensAt(2591, 24).
happensAt(40078, 25).
happensAt(15484, 26).
happensAt(39712, 27).
happensAt(13618, 28).
happensAt(10003, 29).
happensAt(57741, 30).
happensAt(4746, 31).
happensAt(36424, 32).
happensAt(15746, 33).
happensAt(14564, 34).
happensAt(12104, 35).
happensAt(13308, 36).
happensAt(36384, 37).
happensAt(39552, 38).
happensAt(19038, 39).
happensAt(54035, 40).
happensAt(45188, 41).
happensAt(36343, 42).
happensAt(4387, 43).
happensAt(18480, 44).
happensAt(45110, 45).
happensAt(12931, 46).
happensAt(9300, 47).
happensAt(54013, 48).
happensAt(35259, 49).
happensAt(13472, 50).
happensAt(29208, 51).
happensAt(23249, 52).
happensAt(29743, 53).
happensAt(47820, 54).
happensAt(35187, 55).
happensAt(40592, 56).
happensAt(44523, 57).
happensAt(51619, 58).
happensAt(53737, 59).
happensAt(19320, 60).
happensAt(55926, 61).
happensAt(24801, 62).
happensAt(53360, 63).
happensAt(58664, 64).
happensAt(49188, 65).
happensAt(20078, 66).
happensAt(11109, 67).
happensAt(27499, 68).
happensAt(23193, 69).
happensAt(34960, 70).
happensAt(11793, 71).
happensAt(46296, 72).
happensAt(33013, 73).
happensAt(11039, 74).
happensAt(28656, 75).
happensAt(50909, 76).
happensAt(22436, 77).
happensAt(49595, 78).
happensAt(32943, 79).
happensAt(52770, 80).
happensAt(44921, 81).
happensAt(28516, 82).
happensAt(4426, 83).
happensAt(31621, 84).
happensAt(57389, 85).
happensAt(54580, 86).
happensAt(24835, 87).
happensAt(43742, 88).
happensAt(40422, 89).
happensAt(43365, 90).
happensAt(56252, 91).
happensAt(28036, 92).
happensAt(40370, 93).
happensAt(52189, 94).
happensAt(15967, 95).
happensAt(24165, 96).
happensAt(51780, 97).
happensAt(13699, 98).
happensAt(22676, 99).
happensAt(15480, 100).
happensAt(39667, 101).
happensAt(54969, 102).
happensAt(2827, 103).
happensAt(29579, 104).
happensAt(35555, 105).
happensAt(29790, 106).
happensAt(26143, 107).
happensAt(56137, 108).
happensAt(38617, 109).
happensAt(39171, 110).
happensAt(12673, 111).
happensAt(54203, 112).
happensAt(58162, 113).
happensAt(53271, 114).
happensAt(14396, 115).
happensAt(43604, 116).
happensAt(52057, 117).
happensAt(24834, 118).
happensAt(4756, 119).
happensAt(47998, 120).
happensAt(6285, 121).
happensAt(3182, 122).
happensAt(27469, 123).
happensAt(45630, 124).
happensAt(10889, 125).
happensAt(23542, 126).
happensAt(41394, 127).
happensAt(39632, 128).
happensAt(26675, 129).
happensAt(51003, 130).
happensAt(53520, 131).
happensAt(30231, 132).
happensAt(22184, 133).
happensAt(15193, 134).
happensAt(26666, 135).
happensAt(19847, 136).
happensAt(37109, 137).
happensAt(4100, 138).
happensAt(27435, 139).
happensAt(29701, 140).
happensAt(57544, 141).
happensAt(16039, 142).
happensAt(54846, 143).
happensAt(6122, 144).
happensAt(48886, 145).
happensAt(6382, 146).
happensAt(45133, 147).
happensAt(11391, 148).
happensAt(58728, 149).
happensAt(52845, 150).
happensAt(122, 151).
happensAt(37231, 152).
happensAt(18761, 153).
happensAt(20123, 154).
happensAt(20666, 155).
happensAt(12971, 156).
happensAt(33719, 157).
happensAt(57231, 158).
happensAt(11851, 159).
happensAt(47767, 160).
happensAt(27121, 161).
happensAt(12177, 162).
happensAt(24754, 163).
happensAt(56370, 164).
happensAt(12474, 165).
happensAt(55963, 166).
happensAt(43955, 167).
happensAt(27822, 168).
happensAt(35342, 169).
happensAt(36393, 170).
happensAt(31595, 171).
happensAt(12052, 172).
happensAt(4879, 173).
happensAt(15224, 174).
