happensAt(5231, 0).
happensAt(14064, 1).
happensAt(20763, 2).
happensAt(28406, 3).
happensAt(8378, 4).
happensAt(6081, 5).
happensAt(20060, 6).
happensAt(3694, 7).
happensAt(11435, 8).
happensAt(27467, 9).
happensAt(24452, 10).
happensAt(100, 11).
happensAt(18218, 12).
happensAt(17379, 13).
happensAt(9447, 14).
happensAt(23098, 15).
happensAt(30877, 16).
happensAt(6364, 17).
happensAt(29405, 18).
happensAt(27648, 19).
happensAt(17730, 20).
happensAt(11971, 21).
happensAt(16608, 22).
happensAt(32130, 23).
happensAt(13094, 24).
happensAt(19171, 25).
happensAt(24538, 26).
happensAt(20225, 27).
happensAt(9039, 28).
happensAt(22817, 29).
happensAt(20319, 30).
happensAt(30218, 31).
happensAt(9353, 32).
happensAt(13737, 33).
happensAt(15783, 34).
happensAt(17434, 35).
happensAt(12579, 36).
happensAt(7926, 37).
happensAt(21581, 38).
happensAt(16474, 39).
happensAt(24368, 40).
happensAt(30359, 41).
happensAt(21604, 42).
happensAt(29612, 43).
happensAt(20757, 44).
happensAt(21945, 45).
happensAt(2074, 46).
happensAt(28416, 47).
happensAt(18419, 48).
happensAt(9143, 49).
happensAt(8936, 50).
happensAt(29234, 51).
happensAt(2782, 52).
happensAt(12858, 53).
happensAt(28946, 54).
happensAt(4769, 55).
happensAt(23260, 56).
happensAt(32325, 57).
happensAt(25936, 58).
happensAt(9731, 59).
happensAt(7768, 60).
happensAt(16201, 61).
happensAt(29754, 62).
happensAt(27186, 63).
happensAt(29703, 64).
happensAt(1837, 65).
happensAt(32094, 66).
happensAt(13466, 67).
happensAt(3314, 68).
happensAt(17465, 69).
happensAt(1901, 70).
happensAt(28793, 71).
happensAt(4771, 72).
happensAt(32275, 73).
happensAt(22002, 74).
happensAt(10783, 75).
happensAt(7664, 76).
happensAt(20152, 77).
happensAt(5259, 78).
happensAt(4758, 79).
happensAt(5320, 80).
happensAt(24207, 81).
happensAt(4754, 82).
happensAt(14901, 83).
happensAt(14068, 84).
happensAt(9507, 85).
happensAt(14724, 86).
happensAt(14649, 87).
happensAt(2897, 88).
happensAt(6870, 89).
happensAt(13144, 90).
happensAt(20937, 91).
happensAt(10190, 92).
happensAt(29378, 93).
happensAt(5890, 94).
happensAt(27549, 95).
happensAt(3624, 96).
happensAt(8598, 97).
happensAt(17112, 98).
happensAt(29796, 99).
happensAt(32722, 100).
happensAt(24489, 101).
